Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Aleksandr Golovin,263918,€18.00m,"Dec 15, 2025","May 30, 1996",29,1.78,Russia,['Russia'],Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",Monaco,,,"Jul 27, 2018","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Soriba Diaoune,1184007,€5.00m,"Mar 27, 2026","Aug 14, 2007",18,1.74,France,[],Left Winger,,Lille,,,"Jan 1, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Darlin Yongwa,717118,€6.00m,"Mar 27, 2026","Sep 22, 2000",25,1.77,Cameroon,[],Left-Back,,FC Lorient,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Khvicha Kvaratskhelia,502670,€90.00m,"Dec 15, 2025","Feb 12, 2001",25,1.83,Georgia,[],Left Winger,,PSG,,,"Jan 17, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,Ligue 1
Santiago Hidalgo,989574,€4.00m,"Mar 27, 2026","Feb 17, 2005",21,1.74,Argentina,"['Italy', 'Argentina']",Centre-Forward,"              0
0  Right Winger",Toulouse,,,"Jul 31, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Stefan Bajic,465836,€500k,"Dec 15, 2025","Dec 23, 2001",24,1.88,France,"['Serbia', 'France']",Goalkeeper,,R. Strasbourg,,,"Aug 16, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Álex Domínguez,524937,€250k,"Dec 15, 2025","Jul 30, 1998",27,1.87,Spain,[],Goalkeeper,,Toulouse,,,"Jul 26, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,Ligue 1
Oussama El Azzouzi,531065,€1.80m,"Dec 15, 2025","May 29, 2001",24,1.89,Morocco,"['Morocco', 'Netherlands']",Defensive Midfield,"                  0
0  Central Midfield",AJ Auxerre,,,"Aug 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,25/26,Ligue 1
Giorgi Tsitaishvili,419067,€2.50m,"Dec 15, 2025","Nov 18, 2000",25,1.71,Georgia,"['Georgia', 'Israel', 'Ukraine']",Left Winger,"              0
0  Right Winger
1     Left-Back",FC Metz,,,"Jul 11, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Lucas Hernández,281963,€20.00m,"Dec 15, 2025","Feb 14, 1996",30,1.84,France,[],Left-Back,,PSG,,,"Jul 9, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Dan Sinaté,955354,€100k,"Mar 27, 2026","Jun 9, 2006",19,1.81,Mali,[],Left-Back,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Abdoulaye Bamba,62351,€250k,"Dec 15, 2025","Apr 25, 1990",35,1.82,Cote d'Ivoire,"['Italy', ""Cote d'Ivoire""]",Centre-Back,"            0
0  Right-Back
1   Left-Back",Angers SCO,,,"Jan 1, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,Ligue 1
Yassin Belkhdim,807688,€7.00m,"Mar 27, 2026","Feb 14, 2002",24,1.75,Morocco,[],Central Midfield,,Angers SCO,,,"Jan 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Giorgi Abuashvili,677057,€1.20m,"Dec 15, 2025","Feb 8, 2003",23,1.75,Georgia,['Georgia'],Left Winger,"                    0
0  Attacking Midfield",FC Metz,,,"Jul 17, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Théo Le Bris,766412,€4.50m,"Mar 27, 2026","Oct 1, 2002",23,1.7,France,['France'],Right Midfield,"             0
0   Right-Back
1  Left Winger",FC Lorient,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,25/26,Ligue 1
David Datro Fofana,787232,€5.00m,"Dec 17, 2025","Dec 22, 2002",23,1.82,Cote d'Ivoire,"[""Cote d'Ivoire""]",Centre-Forward,"              0
0  Right Winger
1   Left Winger",R. Strasbourg,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Jonathan Gradit,126557,€3.00m,"Dec 15, 2025","Nov 24, 1992",33,1.8,France,['France'],Centre-Back,"            0
0  Right-Back",Lens,,,"Aug 20, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Maxime Colin,156618,€300k,"Dec 15, 2025","Nov 15, 1991",34,1.8,France,[],Right-Back,,FC Metz,,,"Jul 27, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Rémy Labeau Lascary,917778,€3.00m,"Mar 27, 2026","Mar 3, 2003",23,1.84,France,[],Centre-Forward,,Stade Brestois,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Facundo Medina,474800,€18.00m,"Mar 27, 2026","May 28, 1999",26,1.84,Argentina,[],Centre-Back,,Marseille,,,"Jul 2, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Denis Zakaria,334526,€25.00m,"Dec 15, 2025","Nov 20, 1996",29,1.9,Switzerland,"['Switzerland', 'DR Congo']",Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",Monaco,,,"Aug 14, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,Ligue 1
Tochukwu Nnadi,920470,€3.00m,"Mar 27, 2026","Jun 30, 2003",22,1.76,Nigeria,[],Defensive Midfield,,Marseille,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Nidal Celik,819566,€4.00m,"Mar 27, 2026","Jul 17, 2006",19,1.92,Bosnia-Herzegovina,[],Centre-Back,,Lens,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Ilya Zabarnyi,659089,€45.00m,"Mar 27, 2026","Sep 1, 2002",23,1.89,Ukraine,[],Centre-Back,,PSG,,,"Aug 12, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,Ligue 1
Dante,16136,€500k,"Dec 15, 2025","Oct 18, 1983",42,1.88,Brazil,[],Centre-Back,,Nice,,,"Aug 23, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Gaëtan Perrin,353404,€6.00m,"Dec 16, 2025","Jun 7, 1996",29,1.69,France,[],Right Winger,,Lille,,,"Feb 2, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Breel Embolo,237662,€12.00m,"Dec 15, 2025","Feb 14, 1997",29,1.87,Switzerland,"['Switzerland', 'Cameroon']",Centre-Forward,"              0
0  Right Winger",Stade Rennais,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Marius Louër,1103652,€800k,"Mar 27, 2026","Mar 11, 2007",19,1.81,France,[],Right-Back,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Kang-in Lee,557149,€28.00m,"Mar 27, 2026","Feb 19, 2001",25,1.73,"Korea, South","['Korea, South']",Attacking Midfield,"              0
0   Left Winger
1  Right Winger",PSG,,,"Jul 8, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,Ligue 1
Marc-Aurèle Caillard,205465,€100k,"Dec 15, 2025","May 12, 1994",31,1.92,France,['France'],Goalkeeper,,Lille,,,"Aug 30, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Adama Camara,973949,€2.50m,"Dec 15, 2025","Oct 18, 1996",29,1.8,France,"['Mali', 'France']",Defensive Midfield,"                  0
0  Central Midfield",Paris FC,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Julien Lopez,170506,€200k,"Dec 15, 2025","Mar 1, 1992",34,1.73,Algeria,[],Left Winger,,Paris FC,,,"Jul 1, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Kaïl Boudache,1097113,€4.00m,"Mar 27, 2026","Jun 15, 2006",19,,France,[],Right Winger,,Nice,,,"Jan 1, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Maghnes Akliouche,745200,€50.00m,"Mar 27, 2026","Feb 25, 2002",24,1.83,France,[],Right Winger,,Monaco,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,Ligue 1
Paul Argney,988275,€200k,"Mar 27, 2026","May 23, 2006",19,1.86,France,['France'],Goalkeeper,,Le Havre AC,,,"Jul 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Elikya Legros,1291928,,,"Jun 6, 2008",17,,France,"['DR Congo', 'France']",Centre-Back,,AJ Auxerre B,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,25/26,Ligue 1
Moustapha Mbow,649026,€6.00m,"Mar 27, 2026","Mar 8, 2000",26,1.92,Senegal,['Senegal'],Centre-Back,,Paris FC,,,"Jul 20, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
João Neves,670681,€110.00m,"Dec 15, 2025","Sep 27, 2004",21,1.74,Portugal,[],Central Midfield,,PSG,,,"Aug 5, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",110000000.0,25/26,Ligue 1
Achraf Laâziri,902862,€500k,"Dec 15, 2025","Jul 8, 2003",22,1.77,Morocco,[],Left-Back,,Lyon,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Djibril Sidibé,161869,€1.00m,"Dec 15, 2025","Jul 29, 1992",33,1.83,France,"['Mali', 'France']",Right-Back,"             0
0  Centre-Back
1    Left-Back",Toulouse,,,"Aug 2, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Romain Perraud,318523,€7.00m,"Dec 15, 2025","Sep 22, 1997",28,1.73,France,['France'],Left-Back,,Lille,,,"Aug 8, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Félix Correia,479648,€10.00m,"Dec 15, 2025","Jan 22, 2001",25,1.78,Portugal,[],Left Winger,,Lille,,,"Jul 17, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Fodé Doucouré,798925,€2.00m,"Dec 15, 2025","Feb 3, 2001",25,1.72,Mali,[],Right-Back,,Le Havre AC,,,"Jul 22, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Sebastian Nanasi,579928,€12.00m,"Mar 27, 2026","May 16, 2002",23,1.78,Sweden,"['Hungary', 'Sweden']",Left Midfield,"                    0
0  Attacking Midfield
1         Left Winger",R. Strasbourg,,,"Aug 23, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Ismaëlo Ganiou,1020191,€10.00m,"Mar 27, 2026","Mar 14, 2005",21,1.82,France,[],Centre-Back,,Lens,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Aarón Anselmino,1145504,€12.00m,"Dec 19, 2025","Apr 29, 2005",20,1.86,Argentina,[],Centre-Back,,R. Strasbourg,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Abakar Sylla,962555,€3.00m,"Dec 15, 2025","Dec 25, 2002",23,1.88,Cote d'Ivoire,"[""Cote d'Ivoire""]",Centre-Back,,FC Nantes,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Ibrahim Mbaye,1185888,€30.00m,"Mar 27, 2026","Jan 24, 2008",18,1.75,Senegal,[],Right Winger,,PSG,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
Sadibou Sané,1111777,€4.00m,"Dec 15, 2025","Jun 10, 2004",21,1.82,Senegal,[],Centre-Back,,FC Metz,,,"Jul 22, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Brendan Chardonnet,250779,€5.00m,"Dec 15, 2025","Dec 22, 1994",31,1.81,France,['France'],Centre-Back,,Stade Brestois,,,"Jul 1, 2013","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Branco van den Boomen,203938,€2.50m,"Dec 2, 2025","Jul 21, 1995",30,1.88,Netherlands,['Netherlands'],Central Midfield,"                    0
0  Defensive Midfield",Angers SCO,,,"Jan 21, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Hervé Koffi,415383,€5.00m,"Mar 27, 2026","Oct 16, 1996",29,1.84,Burkina Faso,"[""Cote d'Ivoire"", 'Burkina Faso']",Goalkeeper,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Yanis Zouaoui,691841,€2.50m,"Mar 27, 2026","Apr 28, 1998",27,1.83,France,[],Left-Back,,Le Havre AC,,,"Jul 5, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Gerónimo Rulli,229604,€8.00m,"Mar 27, 2026","May 20, 1992",33,1.89,Argentina,"['Italy', 'Argentina']",Goalkeeper,,Marseille,,,"Aug 11, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Jonathan Ikoné,324690,€4.00m,"Mar 27, 2026","May 2, 1998",27,1.75,France,[],Right Winger,,Paris FC,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Patrik Carlgren,190280,€500k,"Dec 15, 2025","Jan 8, 1992",34,1.89,Sweden,['Sweden'],Goalkeeper,,FC Nantes,,,"Aug 30, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Hugo Magnetti,474662,€6.00m,"Dec 15, 2025","May 30, 1998",27,1.8,France,[],Central Midfield,,Stade Brestois,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Ignatius Ganago,531949,€2.00m,"Dec 11, 2025","Feb 16, 1999",27,1.76,Cameroon,[],Centre-Forward,,FC Nantes,,,"Sep 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Francisco Sierralta,371436,€1.50m,"Dec 15, 2025","May 6, 1997",28,1.92,Chile,[],Centre-Back,,AJ Auxerre,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Lamine Sy,796865,€2.50m,"Mar 27, 2026","Aug 10, 2002",23,1.71,France,[],Right-Back,,AJ Auxerre,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Joseph Mangondo,1101719,€50k,"Dec 15, 2025","Aug 6, 2005",20,1.85,France,"['Cameroon', 'France']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",FC Metz,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,25/26,Ligue 1
Kaïl Boudache,1097113,€4.00m,"Mar 27, 2026","Jun 15, 2006",19,,France,"['Algeria', 'France']",Right Winger,,Nice,,,"Jan 1, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Rémi Himbert,1200423,€10.00m,"Mar 27, 2026","Feb 29, 2008",18,1.78,France,[],Left Winger,,Lyon,,,"Jan 1, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Maxime Dupé,127188,€800k,"Dec 15, 2025","Mar 4, 1993",33,1.88,France,[],Goalkeeper,,Nice,,,"Jan 28, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Grégoire Coudert,525155,€3.00m,"Mar 27, 2026","Apr 3, 1999",27,1.92,France,['France'],Goalkeeper,,Stade Brestois,,,"Jul 5, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Dominik Greif,316884,€8.00m,"Dec 15, 2025","Apr 6, 1997",29,1.97,Slovakia,['Slovakia'],Goalkeeper,,Lyon,,,"Aug 18, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Anthony Bermont,1088110,€1.00m,"Dec 15, 2025","Feb 10, 2005",21,1.87,France,[],Left Winger,,Lens,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Hans Hateboer,275303,€2.00m,"Dec 15, 2025","Jan 9, 1994",32,1.87,Netherlands,['Netherlands'],Right-Back,"                0
0  Right Midfield
1     Centre-Back",Lyon,,,"Oct 17, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Telli Siwe,1091353,€1.00m,"Dec 15, 2025","Dec 14, 2004",21,1.85,France,"['Cameroon', 'France']",Centre-Back,,AJ Auxerre,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Salis Abdul Samed,688707,€4.50m,"Dec 15, 2025","Mar 26, 2000",26,1.79,Ghana,[],Defensive Midfield,,Nice,,,"Aug 14, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,25/26,Ligue 1
Stanis Idumbo,743387,€5.00m,"Dec 15, 2025","Jun 29, 2005",20,1.71,Belgium,[],Attacking Midfield,,Monaco,,,"Aug 30, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Loïc Nego,122840,€600k,"Dec 15, 2025","Jan 15, 1991",35,1.81,Hungary,"['Hungary', 'France']",Right-Back,"                  0
0    Right Midfield
1  Central Midfield",Le Havre AC,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,25/26,Ligue 1
Adama Camara,973949,€2.50m,"Dec 15, 2025","Oct 18, 1996",29,1.8,France,[],Defensive Midfield,,Paris FC,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Harouna Djibirin,1133929,€1.50m,"Mar 27, 2026","Nov 5, 2006",19,1.75,Cameroon,['Cameroon'],Right Winger,"                0
0  Right Midfield
1     Left Winger",Angers SCO,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Warren Zaïre-Emery,810092,€60.00m,"Mar 27, 2026","Mar 8, 2006",20,1.78,France,"['Martinique', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1          Right-Back",PSG,,,"Jul 1, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,Ligue 1
Mohamed Abdelmonem,566025,€3.00m,"Dec 15, 2025","Feb 1, 1999",27,1.83,Egypt,[],Centre-Back,,Nice,,,"Aug 29, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Malick Fofana,743386,€30.00m,"Dec 15, 2025","Mar 31, 2005",21,1.69,Belgium,[],Left Winger,,Lyon,,,"Jan 10, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
Diego Moreira,655006,€25.00m,"Mar 27, 2026","Aug 6, 2004",21,1.79,Belgium,"['Portugal', 'Belgium']",Left Midfield,"             0
0    Left-Back
1  Left Winger",R. Strasbourg,,,"Aug 16, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,Ligue 1
Uros Radakovic,169511,€500k,"Dec 15, 2025","Mar 31, 1994",32,1.94,Serbia,[],Centre-Back,,FC Nantes,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Mark McKenzie,429259,€6.00m,"Dec 15, 2025","Feb 25, 1999",27,1.84,United States,"['United States', 'Jamaica']",Centre-Back,,Toulouse,,,"Aug 16, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Bryan Okoh,539795,€2.50m,"Mar 27, 2026","May 16, 2003",22,1.91,Switzerland,"['Switzerland', 'United States']",Centre-Back,,AJ Auxerre,,,"Jan 29, 2026","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Étienne Youté Kinkoué,639712,€3.00m,"Dec 15, 2025","Jan 14, 2002",24,1.96,France,"['Cameroon', 'France']",Centre-Back,,Le Havre AC,,,"Jan 11, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Paris Brunner,918414,€1.50m,"Dec 15, 2025","Feb 15, 2006",20,1.86,Germany,[],Centre-Forward,,Monaco,,,"Aug 16, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Chancel Mbemba,203348,€2.50m,"Dec 15, 2025","Aug 8, 1994",31,1.82,DR Congo,"['DR Congo', 'Zaire']",Centre-Back,,Lille,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Nuno Mendes,616341,€75.00m,"Dec 15, 2025","Jun 19, 2002",23,1.8,Portugal,[],Left-Back,,PSG,,,"Jul 1, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000000.0,25/26,Ligue 1
Abakar Sylla,962555,€3.00m,"Dec 15, 2025","Dec 25, 2002",23,1.88,Cote d'Ivoire,[],Centre-Back,,FC Nantes,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Lucas Gourna-Douath,620313,€6.00m,"Mar 27, 2026","Aug 5, 2003",22,1.85,France,"['Central African Republic', 'France']",Defensive Midfield,"                  0
0  Central Midfield",Le Havre AC,,,"Jan 16, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Yassine Kechta,667967,€5.00m,"Dec 15, 2025","Feb 25, 2002",24,1.74,Morocco,[],Central Midfield,,Le Havre AC,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
