Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Rubén Alcaraz,247250,€400k,"Dec 30, 2025","May 1, 1991",34,1.8,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield",Granada CF,,,"Sep 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Manu Vallejo,527350,€250k,"Apr 9, 2026","Feb 14, 1997",29,1.67,Spain,[],Second Striker,,Without Club,AD Ceuta,"Jan 29, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Sergio Herrera,248738,€3.00m,"Dec 12, 2025","Jun 5, 1993",32,1.92,Spain,[],Goalkeeper,,CA Osasuna,,,"Jul 12, 2017","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Francisco Portillo,138803,€200k,"Dec 30, 2025","Jun 13, 1990",35,1.69,Spain,[],Attacking Midfield,,SD Huesca,,,"Aug 29, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Óscar de Marcos,96718,,,"Apr 14, 1989",36,1.82,Spain,['Spain'],Right-Back,,Retired,Athletic Club,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Jon Morcillo,455349,€2.00m,"Dec 30, 2025","Sep 15, 1998",27,1.83,Spain,['Spain'],Left Winger,,UD Almería,,,"Jan 15, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Enzo Roco,186862,€400k,"Dec 17, 2025","Aug 16, 1992",33,1.92,Chile,[],Centre-Back,,Palestino,,,"Jan 26, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Chris Ramos,538810,€2.50m,"Dec 10, 2025","Jan 18, 1997",29,1.9,Spain,[],Centre-Forward,,Botafogo,,,"Aug 15, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Marcos André,481084,€800k,"Dec 30, 2025","Oct 20, 1996",29,1.85,Brazil,"['Brazil', 'Spain']",Centre-Forward,,Real Valladolid,,,"Aug 29, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Cenk Özkacar,615350,€3.00m,"Mar 20, 2026","Oct 6, 2000",25,1.9,Türkiye,[],Centre-Back,,1.FC Köln,,,"Aug 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Joaquín Fernández,221321,€500k,"Mar 18, 2026","May 31, 1996",29,1.9,Spain,[],Centre-Back,,SD Huesca,,,"Jan 28, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Youssouf Sabaly,135492,€1.50m,"Dec 30, 2025","Mar 5, 1993",33,1.73,Senegal,"['France', 'Senegal']",Right-Back,"           0
0  Left-Back",Al-Duhail SC,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Javier Pastore,55215,,,"Jun 20, 1989",36,1.87,Argentina,"['Argentina', 'Italy']",Attacking Midfield,"                  0
0       Left Winger
1  Central Midfield",Retired,Qatar SC,"Jul 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Javi Hernández,422466,€2.00m,"Dec 30, 2025","May 2, 1998",27,1.8,Spain,[],Left-Back,,Panathinaikos,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Fede San Emeterio,307519,€300k,"Mar 18, 2026","Mar 16, 1997",29,1.76,Spain,['Spain'],Central Midfield,,Ponferradina,,,"Aug 21, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Iza Carcelén,254037,€500k,"Mar 18, 2026","Apr 23, 1993",32,1.7,Spain,[],Right-Back,,Cádiz CF,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Tete Morente,339816,€1.80m,"Dec 23, 2025","Dec 4, 1996",29,1.84,Spain,['Spain'],Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",Elche CF,,,"Feb 2, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Pablo Durán,905997,€4.00m,"Dec 12, 2025","May 25, 2001",24,1.76,Spain,['Spain'],Centre-Forward,"              0
0  Right Winger
1   Left Winger",Celta de Vigo,,,"Jul 18, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Filip Jørgensen,585323,€15.00m,"Dec 9, 2025","Apr 16, 2002",23,1.92,Denmark,"['Denmark', 'Sweden']",Goalkeeper,,Chelsea,,,"Jul 30, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Conan Ledesma,284342,€1.80m,"Dec 17, 2025","Feb 13, 1993",33,1.83,Argentina,"['Argentina', 'Italy']",Goalkeeper,,Rosario Central,,,"Jan 14, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Brian Ocampo,598765,€1.00m,"Dec 30, 2025","Jun 25, 1999",26,1.72,Uruguay,[],Left Winger,,Cádiz CF,,,"Aug 28, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Jorge Cuenca,494880,€8.00m,"Mar 9, 2026","Nov 17, 1999",26,1.9,Spain,['Spain'],Centre-Back,"           0
0  Left-Back",Fulham,,,"Aug 3, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Paul Akouokou,429901,€500k,"Mar 18, 2026","Dec 20, 1997",28,1.81,Cote d'Ivoire,[],Defensive Midfield,,Real Zaragoza,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Asier Illarramendi,59344,€500k,"Dec 29, 2025","Mar 8, 1990",36,1.78,Spain,['Spain'],Defensive Midfield,"                  0
0  Central Midfield",Kitchee,,,"Sep 16, 2025","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Hugo Mallo,119905,,,"Jun 22, 1991",34,1.73,Spain,[],Right-Back,,Retired,Aris Saloniki,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Renato Tapia,277137,€1.80m,"Nov 28, 2025","Jul 28, 1995",30,1.85,Peru,[],Defensive Midfield,,Al-Wasl,,,"Jul 10, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Jesús Vázquez,623024,€4.00m,"Mar 16, 2026","Jan 2, 2003",23,1.82,Spain,['Spain'],Left-Back,"               0
0  Left Midfield
1    Left Winger",Valencia,,,"Jan 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Nabil Touaizi,487180,€500k,"Dec 18, 2025","Feb 1, 2001",25,1.83,Morocco,"['Spain', 'Morocco']",Right Midfield,"                0
0      Right-Back
1  Centre-Forward",Alverca,,,"Aug 5, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Darío Ramos,341266,,,"Oct 19, 1999",26,1.91,Spain,['Spain'],Goalkeeper,,CD Izarra,,,"Jan 1, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Sergio Diez,935456,€200k,"Mar 18, 2026","Jul 28, 2003",22,1.78,Spain,[],Right-Back,,UD Ibiza,,,"Jul 16, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Mario Martín,948273,€10.00m,"Mar 16, 2026","Mar 5, 2004",22,1.77,Spain,['Spain'],Defensive Midfield,"                  0
0  Central Midfield",Getafe,,,"Jul 29, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Luis Hernández,62945,,,"Apr 14, 1989",36,1.82,Spain,[],Centre-Back,,Retired,Cádiz CF,"Sep 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Anuar,327126,€800k,"Dec 30, 2025","Jan 15, 1995",31,1.73,Morocco,"['Spain', 'Morocco']",Right Winger,"                  0
0  Central Midfield
1        Right-Back",AD Ceuta,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Antonio Rüdiger,86202,€9.00m,"Mar 16, 2026","Mar 3, 1993",33,1.9,Germany,[],Centre-Back,,Real Madrid,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,22/23,La Liga
Arnau Tenas,466783,€4.00m,"Dec 12, 2025","May 30, 2001",24,1.85,Spain,['Spain'],Goalkeeper,,Villarreal,,,"Aug 28, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
José Luis Morales,252677,€300k,"Mar 16, 2026","Jul 23, 1987",38,1.8,Spain,[],Centre-Forward,,Levante,,,"Jul 5, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
David Soria,226012,€3.00m,"Dec 12, 2025","Apr 4, 1993",33,1.92,Spain,['Spain'],Goalkeeper,,Getafe,,,"Jul 13, 2018","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Alejandro Alfaro,720488,€250k,"Dec 22, 2025","Jun 15, 2002",23,1.83,Spain,['Spain'],Central Midfield,,Torreense,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Mario Hernández,608531,€100k,"Apr 9, 2026","Jan 25, 1999",27,1.77,Spain,['Spain'],Right-Back,,Without Club,Real Oviedo,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Monchu,282727,€6.00m,"Dec 12, 2025","Sep 13, 1999",26,1.73,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield",FC Juárez,,,"Feb 6, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Hugo Álvarez,892929,€8.00m,"Dec 12, 2025","Jul 2, 2003",22,1.76,Spain,['Spain'],Left Winger,"               0
0   Right Winger
1  Left Midfield",Celta de Vigo,,,"Jul 18, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Esteban Saveljich,240360,€50k,"Mar 18, 2026","May 20, 1991",34,1.87,Montenegro,"['Argentina', 'Montenegro']",Centre-Back,"            0
0  Right-Back",Real Murcia,,,"Aug 21, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Robin Le Normand,351809,€25.00m,"Mar 16, 2026","Nov 11, 1996",29,1.87,Spain,"['Spain', 'France']",Centre-Back,,Atlético,,,"Jul 27, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Edgar González,401624,€1.20m,"Mar 18, 2026","Apr 1, 1997",29,1.92,Spain,[],Centre-Back,,FC Andorra,,,"Jan 12, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Sergio Carreira,545647,€8.00m,"Mar 16, 2026","Oct 13, 2000",25,1.7,Spain,['Spain'],Right-Back,"             0
0    Left-Back
1  Centre-Back",Celta de Vigo,,,"Jul 1, 2021","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Jordi Masip,65263,,,"Jan 3, 1989",37,1.8,Spain,[],Goalkeeper,,Retired,Real Valladolid,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Andreas Christensen,196948,€9.00m,"Mar 16, 2026","Apr 10, 1996",30,1.87,Denmark,[],Centre-Back,,Barcelona,,,"Jul 4, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,22/23,La Liga
Martin Braithwaite,95732,€1.50m,"Dec 10, 2025","Jun 5, 1991",34,1.77,Denmark,[],Centre-Forward,,Grêmio,,,"Jul 31, 2024","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Jesús López,1004295,€50k,"Dec 30, 2025","Aug 1, 2002",23,1.87,Spain,['Spain'],Goalkeeper,,UD Almería B,,,"Jul 26, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Álex Fernández,89733,€400k,"Dec 30, 2025","Oct 15, 1992",33,1.83,Spain,['Spain'],Central Midfield,"                    0
0  Attacking Midfield",Cádiz CF,,,"Aug 7, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Iago Herrerín,71570,€50k,"Dec 18, 2025","Jan 25, 1988",38,1.87,Spain,[],Goalkeeper,,Deportivo Pasto,,,"Jan 21, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Manu Vallejo,527350,€250k,"Apr 9, 2026","Feb 14, 1997",29,1.67,Spain,['Spain'],Second Striker,"                0
0     Left Winger
1  Centre-Forward",Without Club,AD Ceuta,"Jan 29, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Marc Casadó,636695,€20.00m,"Mar 16, 2026","Sep 14, 2003",22,1.72,Spain,[],Defensive Midfield,,Barcelona,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,22/23,La Liga
Carlos Domínguez,636093,€3.00m,"Dec 12, 2025","Feb 11, 2001",25,1.87,Spain,['Spain'],Centre-Back,,Celta de Vigo,,,"Jan 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Álvaro García,257062,€1.80m,"Dec 12, 2025","Oct 27, 1992",33,1.67,Spain,[],Left Winger,,Rayo Vallecano,,,"Aug 23, 2018","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Matt Doherty,171679,€1.50m,"Dec 9, 2025","Jan 16, 1992",34,1.85,Ireland,['Ireland'],Right-Back,"                0
0  Right Midfield
1       Left-Back",Wolves,,,"Jul 20, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Thomas Lemar,205562,€2.00m,"Dec 12, 2025","Nov 12, 1995",30,1.71,France,"['Guadeloupe', 'France']",Attacking Midfield,"              0
0   Left Winger
1  Right Winger",Girona,,,"Jul 30, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Abdón Prats,177452,€900k,"Dec 12, 2025","Dec 7, 1992",33,1.81,Spain,[],Centre-Forward,,RCD Mallorca,,,"Jul 4, 2017","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,La Liga
Mohamed-Ali Cho,670847,€15.00m,"Mar 27, 2026","Jan 19, 2004",22,1.82,France,[],Right Winger,,Nice,,,"Jan 8, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Pablo Maffeo,251876,€5.00m,"Dec 12, 2025","Jul 12, 1997",28,1.72,Argentina,"['Argentina', 'Spain']",Right-Back,"                0
0  Right Midfield",RCD Mallorca,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Enzo Roco,186862,€400k,"Dec 17, 2025","Aug 16, 1992",33,1.92,Chile,['Chile'],Centre-Back,,Palestino,,,"Jan 26, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Álex Remiro,212862,€14.00m,"Dec 12, 2025","Mar 24, 1995",31,1.91,Spain,[],Goalkeeper,,Real Sociedad,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",14000000.0,22/23,La Liga
Toni Fuidias,623526,€200k,"Dec 30, 2025","Apr 15, 2001",24,1.95,Spain,['Spain'],Goalkeeper,,Gimnàstic,,,"Jul 22, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Rubén Sánchez,705813,€1.50m,"Dec 12, 2025","Feb 4, 2001",25,1.85,Spain,[],Right-Back,,Espanyol,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Kaiky,743589,€1.50m,"Nov 28, 2025","Jan 12, 2004",22,1.82,Brazil,[],Centre-Back,,Shabab Al-Ahli,,,"Jul 25, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Roberto Arroyo,928726,€300k,"Dec 30, 2025","Aug 25, 2003",22,1.81,Spain,[],Centre-Forward,,Osasuna B,,,"Jul 8, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
André Almeida,375382,€7.50m,"Mar 16, 2026","May 30, 2000",25,1.76,Portugal,['Portugal'],Attacking Midfield,"                  0
0  Central Midfield
1    Second Striker",Valencia,,,"Aug 25, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,22/23,La Liga
Aihen Muñoz,517842,€3.50m,"Dec 12, 2025","Aug 16, 1997",28,1.75,Spain,['Spain'],Left-Back,,Real Sociedad,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,La Liga
Álex Centelles,423443,€800k,"Dec 30, 2025","Aug 30, 1999",26,1.85,Spain,[],Left-Back,,UD Almería,,,"Oct 2, 2020","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Uros Racic,417575,€3.00m,"Dec 12, 2025","Mar 17, 1998",28,1.93,Serbia,[],Defensive Midfield,,Aris Saloniki,,,"Jul 14, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Antonio Gomis,930415,€500k,"Dec 22, 2025","May 20, 2003",22,1.91,Spain,[],Goalkeeper,,Vizela,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Nahuel Molina,424042,€15.00m,"Dec 12, 2025","Apr 6, 1998",28,1.75,Argentina,['Argentina'],Right-Back,"                0
0  Right Midfield",Atlético,,,"Jul 28, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Vinícius Tobias,743587,€6.00m,"Dec 18, 2025","Feb 23, 2004",22,1.77,Brazil,[],Right-Back,,Shakhtar D.,,,"Jan 16, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Arnau Martínez,826224,€10.00m,"Dec 12, 2025","Apr 25, 2003",22,1.82,Spain,[],Right-Back,,Girona,,,"Apr 1, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Koke,74229,€6.00m,"Mar 16, 2026","Jan 8, 1992",34,1.76,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield",Atlético,,,"Jan 1, 2011","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Luis Suárez,424784,€28.00m,"Mar 19, 2026","Dec 2, 1997",28,1.81,Colombia,[],Centre-Forward,,Sporting,,,"Jul 28, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,22/23,La Liga
Gianni Cassaro,335247,€75k,"Oct 21, 2025","Apr 10, 1992",34,1.92,Spain,[],Goalkeeper,,Eastern,,,"Jan 15, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,22/23,La Liga
Gianni Cassaro,335247,€75k,"Oct 21, 2025","Apr 10, 1992",34,1.92,Spain,"['Spain', 'Italy']",Goalkeeper,,Eastern,,,"Jan 15, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,22/23,La Liga
Tino Kadewere,384060,€1.80m,"Dec 12, 2025","Jan 5, 1996",30,1.83,Zimbabwe,['Zimbabwe'],Centre-Forward,"              0
0  Right Winger
1   Left Winger",Aris Saloniki,,,"Jul 22, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Taty Castellanos,522784,€28.00m,"Mar 9, 2026","Oct 3, 1998",27,1.78,Argentina,['Argentina'],Centre-Forward,,West Ham,,,"Jan 5, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,22/23,La Liga
Mouctar Diakhaby,346289,€2.00m,"Mar 16, 2026","Dec 19, 1996",29,1.92,Guinea,"['Guinea', 'France']",Centre-Back,"                    0
0  Defensive Midfield",Valencia,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Diego López,34370,,,"Nov 3, 1981",44,1.96,Spain,[],Goalkeeper,,Retired,Rayo Vallecano,"Dec 28, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Rodrigo De Paul,255901,€15.00m,"Dec 11, 2025","May 24, 1994",31,1.8,Argentina,"['Argentina', 'Italy']",Central Midfield,"                    0
0  Attacking Midfield
1      Right Midfield",Miami,,,"Jan 26, 2026","Dec 31, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Álvaro Sanz,466806,€700k,"Dec 30, 2025","Feb 14, 2001",25,1.7,Spain,[],Defensive Midfield,,Al-Shahania SC,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Geoffrey Kondogbia,127189,€4.00m,"Mar 27, 2026","Feb 15, 1993",33,1.88,Central African Republic,"['Central African Republic', 'France']",Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",Marseille,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Gonzalo Villar,398163,€1.80m,"Dec 22, 2025","Mar 23, 1998",28,1.81,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Elche CF,,,"Jan 31, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Kikín,971775,€150k,"Dec 30, 2025","Jan 20, 2003",23,,Spain,['Spain'],Right-Back,,At. Sanluqueño,,,"Jul 26, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,La Liga
Yoel Ramírez,634116,€100k,"Dec 30, 2025","Feb 5, 2002",24,1.84,Spain,[],Goalkeeper,,CD Tudelano,,,"Jul 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Luis Montiel,947439,€25k,"Mar 18, 2026","Jan 19, 2004",22,,Spain,[],Central Midfield,,UD Poblense,,,"Jan 27, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000.0,22/23,La Liga
Loïc Badé,730581,€25.00m,"Mar 20, 2026","Apr 11, 2000",26,1.91,France,"[""Cote d'Ivoire"", 'France']",Centre-Back,,Leverkusen,,,"Aug 21, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Memphis Depay,167850,€8.00m,"Dec 10, 2025","Feb 13, 1994",32,1.78,Netherlands,[],Second Striker,,Corinthians,,,"Sep 9, 2024","Jul 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
